#SampleID	RSID	visitno	sex	RUNCENTER	HMPbodysubsite	Mislabeled	Contaminated	Description
700097914	638754422	1	female	"BCM,JCVI"	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700097914_from_subject_638754422__sex_female_
700097915	638754422	1	female	JCVI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700097915_from_subject_638754422__sex_female_
700097916	638754422	1	female	JCVI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700097916_from_subject_638754422__sex_female_
700097917	638754422	1	female	JCVI	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700097917_from_subject_638754422__sex_female_
700097918	638754422	1	female	"BCM,JCVI"	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700097918_from_subject_638754422__sex_female_
700097919	638754422	1	female	JCVI	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700097919_from_subject_638754422__sex_female_
700097920	638754422	1	female	JCVI	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700097920_from_subject_638754422__sex_female_
700097921	638754422	1	female	JCVI	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700097921_from_subject_638754422__sex_female_
700097922	638754422	1	female	JCVI	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700097922_from_subject_638754422__sex_female_
700097923	638754422	1	female	JCVI	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700097923_from_subject_638754422__sex_female_
700097924	638754422	1	female	"BCM,JCVI"	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700097924_from_subject_638754422__sex_female_
700097925	638754422	1	female	JCVI	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700097925_from_subject_638754422__sex_female_
700097926	638754422	1	female	JCVI	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700097926_from_subject_638754422__sex_female_
700097927	638754422	1	female	"BCM,JCVI"	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700097927_from_subject_638754422__sex_female_
700097972	970836795	1	female	"BCM,JCVI"	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700097972_from_subject_970836795__sex_female_
700097976	970836795	1	female	JCVI	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700097976_from_subject_970836795__sex_female_
700097978	970836795	1	female	"BCM,JCVI"	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700097978_from_subject_970836795__sex_female_
700097979	970836795	1	female	JCVI	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700097979_from_subject_970836795__sex_female_
700097980	970836795	1	female	"BCM,JCVI"	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700097980_from_subject_970836795__sex_female_
700097981	970836795	1	female	JCVI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700097981_from_subject_970836795__sex_female_
700097982	970836795	1	female	JCVI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700097982_from_subject_970836795__sex_female_
700097983	970836795	1	female	JCVI	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700097983_from_subject_970836795__sex_female_
700097984	970836795	1	female	"BCM,JCVI"	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700097984_from_subject_970836795__sex_female_
700097985	970836795	1	female	JCVI	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700097985_from_subject_970836795__sex_female_
700097986	970836795	1	female	JCVI	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700097986_from_subject_970836795__sex_female_
700097988	970836795	1	female	JCVI	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700097988_from_subject_970836795__sex_female_
700097989	970836795	1	female	JCVI	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700097989_from_subject_970836795__sex_female_
700097991	970836795	1	female	JCVI	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700097991_from_subject_970836795__sex_female_
700097992	970836795	1	female	JCVI	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700097992_from_subject_970836795__sex_female_
700097993	970836795	1	female	"BCM,JCVI"	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700097993_from_subject_970836795__sex_female_
700098109	533247696	1	female	JCVI	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098109_from_subject_533247696__sex_female_
700098113	533247696	1	female	JCVI	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098113_from_subject_533247696__sex_female_
700098115	533247696	1	female	JCVI	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098115_from_subject_533247696__sex_female_
700098116	533247696	1	female	JCVI	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098116_from_subject_533247696__sex_female_
700098117	533247696	1	female	JCVI	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098117_from_subject_533247696__sex_female_
700098118	533247696	1	female	JCVI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098118_from_subject_533247696__sex_female_
700098119	533247696	1	female	JCVI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098119_from_subject_533247696__sex_female_
700098120	533247696	1	female	JCVI	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700098120_from_subject_533247696__sex_female_
700098121	533247696	1	female	JCVI	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098121_from_subject_533247696__sex_female_
700098122	533247696	1	female	JCVI	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098122_from_subject_533247696__sex_female_
700098123	533247696	1	female	JCVI	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098123_from_subject_533247696__sex_female_
700098124	533247696	1	female	JCVI	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098124_from_subject_533247696__sex_female_
700098125	533247696	1	female	JCVI	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098125_from_subject_533247696__sex_female_
700098126	533247696	1	female	JCVI	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098126_from_subject_533247696__sex_female_
700098127	533247696	1	female	JCVI	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700098127_from_subject_533247696__sex_female_
700098128	533247696	1	female	JCVI	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700098128_from_subject_533247696__sex_female_
700098129	533247696	1	female	JCVI	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700098129_from_subject_533247696__sex_female_
700098130	533247696	1	female	JCVI	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700098130_from_subject_533247696__sex_female_
700098201	492786515	1	male	JCVI	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098201_from_subject_492786515__sex_male_
700098205	492786515	1	male	JCVI	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098205_from_subject_492786515__sex_male_
700098207	492786515	1	male	JCVI	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098207_from_subject_492786515__sex_male_
700098208	492786515	1	male	JCVI	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098208_from_subject_492786515__sex_male_
700098209	492786515	1	male	JCVI	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098209_from_subject_492786515__sex_male_
700098210	492786515	1	male	JCVI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098210_from_subject_492786515__sex_male_
700098211	492786515	1	male	JCVI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098211_from_subject_492786515__sex_male_
700098212	492786515	1	male	JCVI	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700098212_from_subject_492786515__sex_male_
700098213	492786515	1	male	JCVI	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098213_from_subject_492786515__sex_male_
700098214	492786515	1	male	JCVI	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098214_from_subject_492786515__sex_male_
700098215	492786515	1	male	JCVI	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098215_from_subject_492786515__sex_male_
700098217	492786515	1	male	JCVI	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098217_from_subject_492786515__sex_male_
700098218	492786515	1	male	JCVI	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098218_from_subject_492786515__sex_male_
700098219	492786515	1	male	JCVI	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700098219_from_subject_492786515__sex_male_
700098267	158742018	2	female	BCM	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098267_from_subject_158742018__sex_female_
700098271	158742018	2	female	BCM	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098271_from_subject_158742018__sex_female_
700098273	158742018	2	female	BCM	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098273_from_subject_158742018__sex_female_
700098274	158742018	2	female	BCM	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098274_from_subject_158742018__sex_female_
700098275	158742018	2	female	BCM	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098275_from_subject_158742018__sex_female_
700098276	158742018	2	female	BCM	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098276_from_subject_158742018__sex_female_
700098277	158742018	2	female	BCM	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098277_from_subject_158742018__sex_female_
700098278	158742018	2	female	BCM	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700098278_from_subject_158742018__sex_female_
700098279	158742018	2	female	BCM	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098279_from_subject_158742018__sex_female_
700098280	158742018	2	female	BCM	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098280_from_subject_158742018__sex_female_
700098281	158742018	2	female	BCM	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098281_from_subject_158742018__sex_female_
700098282	158742018	2	female	BCM	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098282_from_subject_158742018__sex_female_
700098285	158742018	2	female	BCM	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700098285_from_subject_158742018__sex_female_
700098286	158742018	2	female	BCM	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700098286_from_subject_158742018__sex_female_
700098287	158742018	2	female	BCM	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700098287_from_subject_158742018__sex_female_
700098288	158742018	2	female	BCM	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700098288_from_subject_158742018__sex_female_
700098359	158458797	2	female	BCM	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098359_from_subject_158458797__sex_female_
700098363	158458797	2	female	BCM	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098363_from_subject_158458797__sex_female_
700098365	158458797	2	female	BCM	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098365_from_subject_158458797__sex_female_
700098366	158458797	2	female	BCM	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098366_from_subject_158458797__sex_female_
700098367	158458797	2	female	BCM	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098367_from_subject_158458797__sex_female_
700098368	158458797	2	female	BCM	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098368_from_subject_158458797__sex_female_
700098369	158458797	2	female	BCM	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098369_from_subject_158458797__sex_female_
700098370	158458797	2	female	BCM	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700098370_from_subject_158458797__sex_female_
700098371	158458797	2	female	BCM	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098371_from_subject_158458797__sex_female_
700098372	158458797	2	female	BCM	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098372_from_subject_158458797__sex_female_
700098373	158458797	2	female	BCM	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098373_from_subject_158458797__sex_female_
700098374	158458797	2	female	BCM	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098374_from_subject_158458797__sex_female_
700098377	158458797	2	female	BCM	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700098377_from_subject_158458797__sex_female_
700098378	158458797	2	female	BCM	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700098378_from_subject_158458797__sex_female_
700098379	158458797	2	female	BCM	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700098379_from_subject_158458797__sex_female_
700098380	158458797	2	female	BCM	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700098380_from_subject_158458797__sex_female_
700098429	809635352	1	female	JCVI	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098429_from_subject_809635352__sex_female_
700098433	809635352	1	female	JCVI	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098433_from_subject_809635352__sex_female_
700098435	809635352	1	female	JCVI	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098435_from_subject_809635352__sex_female_
700098436	809635352	1	female	JCVI	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098436_from_subject_809635352__sex_female_
700098437	809635352	1	female	JCVI	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098437_from_subject_809635352__sex_female_
700098438	809635352	1	female	JCVI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098438_from_subject_809635352__sex_female_
700098439	809635352	1	female	JCVI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098439_from_subject_809635352__sex_female_
700098440	809635352	1	female	JCVI	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700098440_from_subject_809635352__sex_female_
700098441	809635352	1	female	JCVI	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098441_from_subject_809635352__sex_female_
700098442	809635352	1	female	JCVI	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098442_from_subject_809635352__sex_female_
700098443	809635352	1	female	JCVI	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098443_from_subject_809635352__sex_female_
700098444	809635352	1	female	JCVI	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098444_from_subject_809635352__sex_female_
700098445	809635352	1	female	JCVI	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098445_from_subject_809635352__sex_female_
700098446	809635352	1	female	JCVI	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098446_from_subject_809635352__sex_female_
700098447	809635352	1	female	JCVI	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700098447_from_subject_809635352__sex_female_
700098448	809635352	1	female	JCVI	Vaginal_introitus	FALSE	FALSE	HMP_Human_metagenome_sample_700098448_from_subject_809635352__sex_female_
700098449	809635352	1	female	JCVI	Mid_vagina	FALSE	FALSE	HMP_Human_metagenome_sample_700098449_from_subject_809635352__sex_female_
700098450	809635352	1	female	JCVI	Posterior_fornix	FALSE	FALSE	HMP_Human_metagenome_sample_700098450_from_subject_809635352__sex_female_
700098542	158499257	2	male	BI	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098542_from_subject_158499257__sex_male_
700098546	158499257	2	male	BI	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098546_from_subject_158499257__sex_male_
700098548	158499257	2	male	BI	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098548_from_subject_158499257__sex_male_
700098549	158499257	2	male	BI	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098549_from_subject_158499257__sex_male_
700098550	158499257	2	male	BI	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098550_from_subject_158499257__sex_male_
700098551	158499257	2	male	BI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098551_from_subject_158499257__sex_male_
700098552	158499257	2	male	BI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098552_from_subject_158499257__sex_male_
700098553	158499257	2	male	BI	Throat	FALSE	FALSE	HMP_Human_metagenome_sample_700098553_from_subject_158499257__sex_male_
700098554	158499257	2	male	BI	Supragingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098554_from_subject_158499257__sex_male_
700098555	158499257	2	male	BI	Subgingival_plaque	FALSE	FALSE	HMP_Human_metagenome_sample_700098555_from_subject_158499257__sex_male_
700098556	158499257	2	male	BI	Left_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098556_from_subject_158499257__sex_male_
700098557	158499257	2	male	BI	Right_Retroauricular_crease	FALSE	FALSE	HMP_Human_metagenome_sample_700098557_from_subject_158499257__sex_male_
700098558	158499257	2	male	BI	Left_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098558_from_subject_158499257__sex_male_
700098559	158499257	2	male	BI	Right_Antecubital_fossa	FALSE	FALSE	HMP_Human_metagenome_sample_700098559_from_subject_158499257__sex_male_
700098560	158499257	2	male	BI	Anterior_nares	FALSE	FALSE	HMP_Human_metagenome_sample_700098560_from_subject_158499257__sex_male_
700098599	432193348	1	female	JCVI	Stool	FALSE	FALSE	HMP_Human_metagenome_sample_700098599_from_subject_432193348__sex_female_
700098603	432193348	1	female	JCVI	Saliva	FALSE	FALSE	HMP_Human_metagenome_sample_700098603_from_subject_432193348__sex_female_
700098605	432193348	1	female	JCVI	Tongue_dorsum	FALSE	FALSE	HMP_Human_metagenome_sample_700098605_from_subject_432193348__sex_female_
700098606	432193348	1	female	JCVI	Hard_palate	FALSE	FALSE	HMP_Human_metagenome_sample_700098606_from_subject_432193348__sex_female_
700098607	432193348	1	female	JCVI	Buccal_mucosa	FALSE	FALSE	HMP_Human_metagenome_sample_700098607_from_subject_432193348__sex_female_
700098608	432193348	1	female	JCVI	Attached_Keratinized_gingiva	FALSE	FALSE	HMP_Human_metagenome_sample_700098608_from_subject_432193348__sex_female_
700098609	432193348	1	female	JCVI	Palatine_Tonsils	FALSE	FALSE	HMP_Human_metagenome_sample_700098609_from_subject_432193348__sex_female_
